elapsed_ms,cpu_pct,active_workers,queue_len
10999.6,80.0,3,728
11009.7,80.0,3,728
11019.8,80.0,3,727
11029.9,80.0,3,725
11040.0,80.0,3,725
11050.1,80.0,3,725
11060.2,80.0,3,725
11070.3,80.0,3,725
11080.3,80.0,3,725
11090.4,80.0,3,725
11100.5,80.0,3,725
11110.6,80.0,3,725
11120.6,80.0,3,725
11130.7,80.0,3,725
11140.8,80.0,3,725
11150.9,80.0,3,725
11161.0,80.0,3,725
11171.1,80.0,3,725
11181.2,80.0,3,725
11191.3,80.0,3,725
11201.4,80.0,3,725
11211.4,80.0,3,725
11221.5,100.0,5,720
11231.6,100.0,5,720
11241.7,100.0,5,720
11251.8,100.0,5,720
11261.9,100.0,5,720
11272.0,100.0,5,720
11282.0,100.0,5,720
11292.1,100.0,5,720
11302.2,100.0,5,720
11312.3,100.0,5,720
11322.3,100.0,5,720
11332.4,100.0,5,720
11342.5,100.0,5,720
11352.6,100.0,5,720
11362.7,100.0,5,720
11372.8,100.0,5,720
11382.9,100.0,5,720
11393.0,100.0,5,720
11403.1,100.0,5,720
11413.1,100.0,5,720
11423.2,75.0,5,715
11433.3,75.0,5,715
11443.4,75.0,5,715
11453.5,75.0,5,715
11463.6,75.0,5,715
11473.7,75.0,5,715
11483.8,75.0,5,715
11493.9,75.0,5,715
11503.9,75.0,5,715
11514.0,75.0,5,715
11524.1,75.0,5,715
11534.1,75.0,5,715
11544.2,75.0,5,715
11554.3,75.0,5,715
11564.4,75.0,5,715
11574.5,75.0,5,715
11584.6,75.0,5,715
11594.7,75.0,5,715
11604.7,75.0,5,715
11614.8,75.0,5,715
11624.9,75.0,5,710
11635.0,75.0,5,710
11645.1,75.0,5,710
11655.1,75.0,5,710
11665.2,75.0,5,710
11675.3,75.0,5,710
11685.4,75.0,5,710
11695.5,75.0,5,710
11705.5,75.0,5,710
11715.6,75.0,5,710
11725.7,75.0,5,710
11735.7,75.0,5,710
11745.8,75.0,5,710
11755.9,75.0,5,710
11765.9,75.0,5,710
11776.0,75.0,5,710
11786.1,75.0,5,710
11796.2,75.0,5,710
11806.2,75.0,5,710
11816.3,75.0,5,710
11826.4,90.0,4,706
11836.5,90.0,4,706
11846.6,90.0,4,706
11856.7,90.0,4,706
11866.8,90.0,4,706
11876.9,90.0,4,706
11886.9,90.0,4,706
11897.0,90.0,4,706
11907.1,90.0,4,706
11917.2,90.0,4,706
11927.3,90.0,4,706
11937.4,90.0,4,706
11947.5,90.0,4,706
11957.6,90.0,4,706
11967.7,90.0,4,706
11977.8,90.0,4,706
11987.9,90.0,4,706
11998.0,90.0,4,706
12008.0,90.0,4,706
12018.1,90.0,4,706
12028.2,80.0,3,703
12038.3,80.0,3,703
12048.4,80.0,3,703
12058.5,80.0,3,703
12068.6,80.0,3,703
12078.7,80.0,3,703
12088.8,80.0,3,703
12098.9,80.0,3,703
12109.0,80.0,3,703
12119.0,80.0,3,703
12129.1,80.0,3,703
12139.2,80.0,3,703
12149.3,80.0,3,703
12159.4,80.0,3,703
12169.5,80.0,3,703
12179.6,80.0,3,703
12189.7,80.0,3,703
12199.8,80.0,3,703
12209.9,80.0,3,703
12219.9,80.0,3,703
12230.0,100.0,5,698
12240.1,100.0,5,698
12250.2,100.0,5,698
12260.3,100.0,5,698
12270.4,100.0,5,698
12281.1,100.0,5,698
12291.1,100.0,5,698
12301.2,100.0,5,698
12311.3,100.0,5,698
12321.3,100.0,5,698
12331.4,100.0,5,698
12341.5,100.0,5,698
12351.6,100.0,5,698
12361.7,100.0,5,698
12371.8,100.0,5,698
12381.9,100.0,5,698
12392.0,100.0,5,698
12402.1,100.0,5,698
12412.1,100.0,5,698
12422.2,85.0,6,692
12432.3,85.0,6,692
12442.4,85.0,6,692
12452.5,85.0,6,692
12462.6,85.0,6,692
12472.7,85.0,6,692
12482.8,85.0,6,692
12492.9,85.0,6,692
12503.0,85.0,6,692
12513.0,85.0,6,692
12523.1,85.0,6,692
12533.2,85.0,6,692
12543.2,85.0,6,692
12553.3,85.0,6,692
12563.4,85.0,6,692
12573.5,85.0,6,692
12583.6,85.0,6,692
12593.7,85.0,6,692
12603.8,85.0,6,692
12613.9,85.0,6,692
12623.9,90.0,4,688
12634.0,90.0,4,688
12644.1,90.0,4,688
12654.2,90.0,4,688
12664.3,90.0,4,688
12674.4,90.0,4,688
12684.5,90.0,4,688
12694.5,90.0,4,688
12704.6,90.0,4,688
12714.7,90.0,4,688
12724.7,90.0,4,688
12734.8,90.0,4,688
12744.9,90.0,4,688
12755.0,90.0,4,688
12765.1,90.0,4,688
12775.2,90.0,4,688
12785.3,90.0,4,688
12795.4,90.0,4,688
12805.5,90.0,4,688
12815.5,90.0,4,688
12825.6,100.0,5,683
12837.8,100.0,5,683
12847.9,100.0,5,683
12857.9,100.0,5,683
12869.0,100.0,5,683
12879.1,100.0,5,683
12889.2,100.0,5,683
12899.3,100.0,5,683
12909.3,100.0,5,683
12919.4,100.0,5,683
12929.5,100.0,5,683
12939.6,100.0,5,683
12949.6,100.0,5,683
12959.7,100.0,5,683
12969.8,100.0,5,683
12979.9,100.0,5,683
12989.9,100.0,5,683
13000.0,100.0,5,683
13010.1,100.0,5,683
13020.1,100.0,5,683
13030.2,95.0,7,676
13040.3,95.0,7,676
13050.3,95.0,7,676
13060.4,95.0,7,676
13070.5,95.0,7,676
13080.6,95.0,7,676
13090.7,95.0,7,676
13100.7,95.0,7,676
13110.8,95.0,7,676
13120.9,95.0,7,676
13131.0,95.0,7,676
13141.1,95.0,7,676
13151.2,95.0,7,676
13161.3,95.0,7,676
13171.4,95.0,7,676
13181.5,95.0,7,676
13191.5,95.0,7,676
13201.6,95.0,7,676
13211.7,95.0,7,676
13221.8,95.0,7,669
13231.9,95.0,7,669
13241.9,95.0,7,669
13252.0,95.0,7,669
13262.1,95.0,7,669
13272.2,95.0,7,669
13282.3,95.0,7,669
13292.6,95.0,7,669
13303.0,95.0,7,669
13313.1,95.0,7,669
13323.2,95.0,7,669
13333.2,95.0,7,669
13343.3,95.0,7,669
13353.4,95.0,7,669
13363.4,95.0,7,669
13373.5,95.0,7,669
13383.6,95.0,7,669
13393.7,95.0,7,669
13403.8,95.0,7,669
13413.9,95.0,7,669
13423.9,80.0,8,661
13434.0,80.0,8,661
13444.1,80.0,8,661
13454.2,80.0,8,661
13464.3,80.0,8,661
13474.4,80.0,8,661
13484.6,80.0,8,661
13494.7,80.0,8,661
13504.8,80.0,8,661
13516.1,80.0,8,661
13526.2,80.0,8,661
13536.3,80.0,8,661
13546.4,80.0,8,661
13556.5,80.0,8,661
13566.5,80.0,8,661
13576.6,80.0,8,661
13587.4,80.0,8,661
13597.4,80.0,8,661
13607.5,80.0,8,661
13617.6,80.0,8,661
13627.7,95.0,7,654
13637.8,95.0,7,654
13647.9,95.0,7,654
13657.9,95.0,7,654
13668.0,95.0,7,654
13678.1,95.0,7,654
13689.6,95.0,7,654
13699.7,95.0,7,654
13709.8,95.0,7,654
13719.8,95.0,7,654
13729.9,95.0,7,654
13740.0,95.0,7,654
13750.0,95.0,7,654
13760.1,95.0,7,654
13770.2,95.0,7,654
13780.3,95.0,7,654
13790.3,95.0,7,654
13800.4,95.0,7,654
13810.5,95.0,7,654
13820.6,95.0,7,654
13830.7,80.0,8,646
13840.8,80.0,8,646
13850.9,80.0,8,646
13861.0,80.0,8,646
13871.0,80.0,8,646
13881.1,80.0,8,646
13891.2,80.0,8,646
13901.3,80.0,8,646
13911.3,80.0,8,646
13921.4,80.0,8,646
13931.5,80.0,8,646
13941.6,80.0,8,646
13951.7,80.0,8,646
13961.8,80.0,8,646
13971.9,80.0,8,646
13982.0,80.0,8,646
13992.1,80.0,8,646
14002.2,80.0,8,646
14012.3,80.0,8,646
14022.4,75.0,5,641
14032.5,75.0,5,641
14042.6,75.0,5,641
14052.7,75.0,5,641
14062.8,75.0,5,641
14072.9,75.0,5,641
14083.0,75.0,5,641
14093.0,75.0,5,641
14103.2,75.0,5,641
14113.3,75.0,5,641
14123.4,75.0,5,641
14133.5,75.0,5,641
14143.6,75.0,5,641
14153.7,75.0,5,641
14163.9,75.0,5,641
14174.0,75.0,5,641
14184.1,75.0,5,641
14194.1,75.0,5,641
14204.2,75.0,5,641
14214.4,75.0,5,641
14224.5,90.0,4,637
14234.5,90.0,4,637
14244.7,90.0,4,637
14254.8,90.0,4,637
14264.9,90.0,4,637
14274.9,90.0,4,637
14285.0,90.0,4,637
14295.1,90.0,4,637
14305.2,90.0,4,637
14315.3,90.0,4,637
14325.4,90.0,4,637
14335.5,90.0,4,637
14345.6,90.0,4,637
14355.7,90.0,4,637
14365.9,90.0,4,637
14376.0,90.0,4,637
14386.1,90.0,4,637
14396.2,90.0,4,637
14406.5,90.0,4,637
14416.6,90.0,4,637
14426.7,95.0,7,630
14436.8,95.0,7,630
14446.9,95.0,7,630
14457.1,95.0,7,630
14467.1,95.0,7,630
14477.3,95.0,7,630
14487.4,95.0,7,630
14497.4,95.0,7,630
14507.5,95.0,7,630
14517.9,95.0,7,630
14528.0,95.0,7,630
14538.1,95.0,7,630
14548.2,95.0,7,630
14558.3,95.0,7,630
14568.3,95.0,7,630
14578.4,95.0,7,630
14588.5,95.0,7,630
14599.0,95.0,7,630
14609.1,95.0,7,630
14619.2,95.0,7,630
14629.3,75.0,5,625
14639.4,75.0,5,625
14649.5,75.0,5,625
14659.6,75.0,5,625
14669.7,75.0,5,625
14679.7,75.0,5,625
14689.8,75.0,5,625
14699.9,75.0,5,625
14710.0,75.0,5,625
14720.1,75.0,5,625
14730.1,75.0,5,625
14740.2,75.0,5,625
14750.3,75.0,5,625
14760.4,75.0,5,625
14770.5,75.0,5,625
14780.5,75.0,5,625
14790.6,75.0,5,625
14800.7,75.0,5,625
14810.8,75.0,5,625
14820.9,75.0,5,625
14831.0,100.0,5,620
14841.1,100.0,5,620
14851.2,100.0,5,620
14861.2,100.0,5,620
14871.3,100.0,5,620
14881.4,100.0,5,620
14893.2,100.0,5,620
14905.6,100.0,5,620
14915.7,100.0,5,620
14925.8,100.0,5,620
14936.3,100.0,5,620
14946.4,100.0,5,620
14956.5,100.0,5,620
14966.6,100.0,5,620
14976.7,100.0,5,620
14986.8,100.0,5,620
14996.8,100.0,5,620
15006.9,100.0,5,620
15017.0,100.0,5,620
15027.1,100.0,5,615
15037.1,100.0,5,615
15047.2,100.0,5,615
15057.3,100.0,5,615
15067.3,100.0,5,615
15077.4,100.0,5,615
15087.5,100.0,5,615
15097.6,100.0,5,615
15107.6,100.0,5,615
15117.7,100.0,5,615
15127.8,100.0,5,615
15137.9,100.0,5,615
15147.9,100.0,5,615
15158.0,100.0,5,615
15168.1,100.0,5,615
15178.1,100.0,5,615
15188.2,100.0,5,615
15198.3,100.0,5,615
15208.4,100.0,5,615
15218.5,100.0,5,615
15228.6,80.0,3,612
15238.6,80.0,3,612
15248.7,80.0,3,612
15258.8,80.0,3,612
15268.9,80.0,3,612
15279.0,80.0,3,612
15289.0,80.0,3,612
15299.1,80.0,3,612
15309.2,80.0,3,612
15319.3,80.0,3,612
15329.4,80.0,3,612
15339.4,80.0,3,612
15349.5,80.0,3,612
15359.6,80.0,3,612
15369.7,80.0,3,612
15379.8,80.0,3,612
15389.9,80.0,3,612
15400.0,80.0,3,612
15410.1,80.0,3,612
15420.2,80.0,3,612
15430.3,80.0,3,609
15440.4,80.0,3,609
15450.5,80.0,3,609
15460.5,80.0,3,609
15470.6,80.0,3,609
15480.7,80.0,3,609
15490.8,80.0,3,609
15500.9,80.0,3,609
15511.0,80.0,3,609
15521.1,80.0,3,609
15531.2,80.0,3,609
15541.3,80.0,3,609
15551.3,80.0,3,609
15561.4,80.0,3,609
15571.5,80.0,3,609
15581.5,80.0,3,609
15591.6,80.0,3,609
15601.7,80.0,3,609
15611.8,80.0,3,609
15621.9,80.0,3,609
15631.9,85.0,6,603
15642.1,85.0,6,603
15652.1,85.0,6,603
15662.2,85.0,6,603
15672.3,85.0,6,603
15682.3,85.0,6,603
15692.4,85.0,6,603
15702.9,85.0,6,603
15713.0,85.0,6,603
15723.0,85.0,6,603
15733.1,85.0,6,603
15743.2,85.0,6,603
15753.3,85.0,6,603
15763.4,85.0,6,603
15773.4,85.0,6,603
15783.5,85.0,6,603
15793.6,85.0,6,603
15803.6,85.0,6,603
15813.7,85.0,6,603
15823.8,85.0,6,603
15833.9,90.0,4,599
15843.9,90.0,4,599
15854.0,90.0,4,599
15864.1,90.0,4,599
15874.1,90.0,4,599
15884.2,90.0,4,599
15894.3,90.0,4,599
15904.4,90.0,4,599
15914.5,90.0,4,599
15924.6,90.0,4,599
15934.6,90.0,4,599
15944.7,90.0,4,599
15954.8,90.0,4,599
15964.8,90.0,4,599
15974.9,90.0,4,599
15985.0,90.0,4,599
15995.1,90.0,4,599
16005.2,90.0,4,599
16015.3,90.0,4,599
16025.4,70.0,2,597
16035.4,70.0,2,597
16045.5,70.0,2,597
16055.6,70.0,2,597
16065.7,70.0,2,597
16075.8,70.0,2,597
16087.6,70.0,2,597
16097.7,70.0,2,597
16107.8,70.0,2,597
16117.9,70.0,2,597
16128.0,70.0,2,597
16138.1,70.0,2,597
16148.2,70.0,2,597
16158.3,70.0,2,597
16168.4,70.0,2,597
16178.5,70.0,2,597
16188.6,70.0,2,597
16198.7,70.0,2,597
16208.8,70.0,2,597
16218.8,70.0,2,597
16228.9,80.0,3,594
16239.0,80.0,3,594
16249.1,80.0,3,594
16259.2,80.0,3,594
16269.3,80.0,3,594
16279.4,80.0,3,594
16289.5,80.0,3,594
16299.6,80.0,3,594
16309.7,80.0,3,594
16319.7,80.0,3,594
16329.8,80.0,3,594
16339.9,80.0,3,594
16349.9,80.0,3,594
16360.0,80.0,3,594
16370.1,80.0,3,594
16380.2,80.0,3,594
16390.2,80.0,3,594
16400.3,80.0,3,594
16410.4,80.0,3,594
16420.5,80.0,3,594
16430.5,95.0,7,587
16440.6,95.0,7,587
16450.7,95.0,7,587
16460.8,95.0,7,587
16470.8,95.0,7,587
16480.9,95.0,7,587
16491.0,95.0,7,587
16501.1,95.0,7,587
16511.1,95.0,7,587
16521.3,95.0,7,587
16531.4,95.0,7,587
16541.4,95.0,7,587
16551.5,95.0,7,587
16561.6,95.0,7,587
16571.7,95.0,7,587
16581.7,95.0,7,587
16591.8,95.0,7,587
16601.9,95.0,7,587
16612.0,95.0,7,587
16622.1,95.0,7,587
16632.2,85.0,6,581
16642.3,85.0,6,581
16652.4,85.0,6,581
16662.5,85.0,6,581
16672.5,85.0,6,581
16682.6,85.0,6,581
16693.1,85.0,6,581
16703.4,85.0,6,581
16713.4,85.0,6,581
16723.5,85.0,6,581
16733.6,85.0,6,581
16746.4,85.0,6,581
16756.4,85.0,6,581
16766.6,85.0,6,581
16776.6,85.0,6,581
16786.7,85.0,6,581
16796.8,85.0,6,581
16806.9,85.0,6,581
16817.0,85.0,6,581
16827.0,85.0,6,575
16837.1,85.0,6,575
16847.2,85.0,6,575
16857.3,85.0,6,575
16867.4,85.0,6,575
16877.4,85.0,6,575
16887.5,85.0,6,575
16897.6,85.0,6,575
16907.7,85.0,6,575
16917.8,85.0,6,575
16927.8,85.0,6,575
16937.9,85.0,6,575
16948.0,85.0,6,575
16960.5,85.0,6,575
16971.2,85.0,6,575
16981.5,85.0,6,575
16991.6,85.0,6,575
17001.6,85.0,6,575
17011.7,85.0,6,575
17021.8,85.0,6,575
17031.8,80.0,3,572
17041.9,80.0,3,572
17052.0,80.0,3,572
17062.0,80.0,3,572
17072.1,80.0,3,572
17082.2,80.0,3,572
17092.3,80.0,3,572
17102.3,80.0,3,572
17112.4,80.0,3,572
17122.5,80.0,3,572
17132.5,80.0,3,572
17142.6,80.0,3,572
17152.7,80.0,3,572
17162.8,80.0,3,572
17172.8,80.0,3,572
17182.9,80.0,3,572
17193.0,80.0,3,572
17203.0,80.0,3,572
17213.1,80.0,3,572
17223.2,80.0,3,572
17233.2,70.0,2,570
17243.3,70.0,2,570
17253.4,70.0,2,570
17263.5,70.0,2,570
17273.5,70.0,2,570
17283.6,70.0,2,570
17293.7,70.0,2,570
17303.7,70.0,2,570
17313.8,70.0,2,570
17323.9,70.0,2,570
17334.0,70.0,2,570
17344.0,70.0,2,570
17354.1,70.0,2,570
17364.2,70.0,2,570
17374.2,70.0,2,570
17384.3,70.0,2,570
17394.4,70.0,2,570
17404.5,70.0,2,570
17414.5,70.0,2,570
17424.6,70.0,2,570
17434.7,75.0,5,565
17444.7,75.0,5,565
17454.8,75.0,5,565
17464.9,75.0,5,565
17474.9,75.0,5,565
17485.0,75.0,5,565
17495.1,75.0,5,565
17505.1,75.0,5,565
17515.2,75.0,5,565
17525.3,75.0,5,565
17535.4,75.0,5,565
17545.4,75.0,5,565
17555.5,75.0,5,565
17565.6,75.0,5,565
17575.6,75.0,5,565
17585.7,75.0,5,565
17595.8,75.0,5,565
17606.0,75.0,5,565
17616.1,75.0,5,565
17626.2,100.0,5,561
17636.2,90.0,4,561
17646.3,90.0,4,561
17656.4,90.0,4,561
17666.5,90.0,4,561
17676.6,90.0,4,561
17686.7,90.0,4,561
17696.8,90.0,4,561
17706.9,90.0,4,561
17717.0,90.0,4,561
17727.0,90.0,4,561
17737.1,90.0,4,561
17747.2,90.0,4,561
17757.3,90.0,4,561
17767.4,90.0,4,561
17777.5,90.0,4,561
17787.6,90.0,4,561
17797.7,90.0,4,561
17807.8,90.0,4,561
17817.8,90.0,4,561
17827.9,100.0,5,556
17838.0,100.0,5,556
17848.1,100.0,5,556
17858.2,100.0,5,556
17868.2,100.0,5,556
17878.3,100.0,5,556
17888.4,100.0,5,556
17898.5,100.0,5,556
17908.6,100.0,5,556
17918.7,100.0,5,556
17928.8,100.0,5,556
17938.8,100.0,5,556
17948.9,100.0,5,556
17959.0,100.0,5,556
17969.5,100.0,5,556
17979.6,100.0,5,556
17989.6,100.0,5,556
18000.6,100.0,5,556
18017.9,100.0,5,556
18027.9,100.0,5,551
18038.0,100.0,5,551
18048.1,100.0,5,551
18058.1,100.0,5,551
18068.2,100.0,5,551
18078.3,100.0,5,551
18088.4,100.0,5,551
18098.5,100.0,5,551
18108.5,100.0,5,551
18118.6,100.0,5,551
18128.7,100.0,5,551
18138.8,100.0,5,551
18148.9,100.0,5,551
18159.0,100.0,5,551
18169.0,100.0,5,551
18179.1,100.0,5,551
18189.2,100.0,5,551
18199.3,100.0,5,551
18209.4,100.0,5,551
18219.4,100.0,5,551
18229.5,75.0,5,546
18239.6,75.0,5,546
18249.7,75.0,5,546
18259.8,75.0,5,546
18269.9,75.0,5,546
18280.0,75.0,5,546
18290.1,75.0,5,546
18300.2,75.0,5,546
18310.2,75.0,5,546
18320.3,75.0,5,546
18330.4,75.0,5,546
18340.5,75.0,5,546
18350.5,75.0,5,546
18360.7,75.0,5,546
18370.8,75.0,5,546
18380.9,75.0,5,546
18391.0,75.0,5,546
18401.1,75.0,5,546
18411.2,75.0,5,546
18421.3,75.0,5,546
18431.4,80.0,3,543
18441.5,80.0,3,543
18451.7,80.0,3,543
18461.8,80.0,3,543
18471.9,80.0,3,543
18482.0,80.0,3,543
18492.1,80.0,3,543
18502.2,80.0,3,543
18512.3,80.0,3,543
18522.3,80.0,3,543
18532.4,80.0,3,543
18542.5,80.0,3,543
18552.6,80.0,3,543
18562.6,80.0,3,543
18572.7,80.0,3,543
18582.8,80.0,3,543
18592.9,80.0,3,543
18603.0,80.0,3,543
18613.1,80.0,3,543
18623.2,80.0,3,543
18633.3,80.0,3,540
18643.4,80.0,3,540
18653.5,80.0,3,540
18663.6,80.0,3,540
18673.7,80.0,3,540
18683.8,80.0,3,540
18693.9,80.0,3,540
18704.0,80.0,3,540
18714.1,80.0,3,540
18724.1,80.0,3,540
18734.2,80.0,3,540
18745.5,80.0,3,540
18755.6,80.0,3,540
18765.6,80.0,3,540
18775.7,80.0,3,540
18785.8,80.0,3,540
18795.9,80.0,3,540
18805.9,80.0,3,540
18816.0,80.0,3,540
18826.1,80.0,3,540
18836.2,100.0,5,535
18846.3,100.0,5,535
18856.4,100.0,5,535
18866.5,100.0,5,535
18876.6,100.0,5,535
18886.6,100.0,5,535
18896.7,100.0,5,535
18906.8,100.0,5,535
18916.9,100.0,5,535
18926.9,100.0,5,535
18937.0,100.0,5,535
18947.1,100.0,5,535
18957.2,100.0,5,535
18967.3,100.0,5,535
18977.3,100.0,5,535
18987.4,100.0,5,535
18998.2,100.0,5,535
19008.4,100.0,5,535
19019.6,100.0,5,535
19029.7,80.0,3,532
19039.8,80.0,3,532
19050.6,80.0,3,532
19060.6,80.0,3,532
19070.7,80.0,3,532
19080.8,80.0,3,532
19090.9,80.0,3,532
19100.9,80.0,3,532
19111.0,80.0,3,532
19121.1,80.0,3,532
19131.2,80.0,3,532
19141.3,80.0,3,532
19152.6,80.0,3,532
19162.7,80.0,3,532
19172.8,80.0,3,532
19183.2,80.0,3,532
19195.4,80.0,3,532
19205.9,80.0,3,532
19216.0,80.0,3,532
19226.0,80.0,3,532
19236.1,100.0,5,527
19246.2,100.0,5,527
19256.3,100.0,5,527
19267.0,100.0,5,527
19277.1,100.0,5,527
19287.2,100.0,5,527
19297.7,100.0,5,527
19307.7,100.0,5,527
19317.8,100.0,5,527
19327.9,100.0,5,527
19337.9,100.0,5,527
19348.0,100.0,5,527
19358.1,100.0,5,527
19368.2,100.0,5,527
19378.2,100.0,5,527
19388.3,100.0,5,527
19398.4,100.0,5,527
19408.5,100.0,5,527
19418.7,100.0,5,527
19428.7,85.0,6,521
19438.8,85.0,6,521
19448.9,85.0,6,521
19459.0,85.0,6,521
19469.1,85.0,6,521
19479.1,85.0,6,521
19489.2,85.0,6,521
19499.3,85.0,6,521
19509.4,85.0,6,521
19519.4,85.0,6,521
19529.5,85.0,6,521
19539.6,85.0,6,521
19549.7,85.0,6,521
19559.8,85.0,6,521
19569.8,85.0,6,521
19579.9,85.0,6,521
19590.0,85.0,6,521
19600.1,85.0,6,521
19610.1,85.0,6,521
19620.2,85.0,6,521
19630.3,100.0,5,516
19640.4,100.0,5,516
19650.5,100.0,5,516
19660.6,100.0,5,516
19670.7,100.0,5,516
19680.7,100.0,5,516
19690.8,100.0,5,516
19700.9,100.0,5,516
19710.9,100.0,5,516
19721.0,100.0,5,516
19731.1,100.0,5,516
19741.2,100.0,5,516
19751.3,100.0,5,516
19761.4,100.0,5,516
19771.5,100.0,5,516
19781.8,100.0,5,516
19791.9,100.0,5,516
19802.0,100.0,5,516
19812.0,100.0,5,516
19822.1,100.0,5,516
19832.1,100.0,5,511
19842.2,100.0,5,511
19852.3,100.0,5,511
19862.4,100.0,5,511
19872.5,100.0,5,511
19882.6,100.0,5,511
19892.7,100.0,5,511
19902.8,100.0,5,511
19912.9,100.0,5,511
19923.0,100.0,5,511
19933.1,100.0,5,511
19943.2,100.0,5,511
19953.3,100.0,5,511
19963.4,100.0,5,511
19973.5,100.0,5,511
19983.5,100.0,5,511
19993.6,100.0,5,511
20003.7,100.0,5,511
20013.8,100.0,5,511
20023.9,100.0,5,511
20034.0,75.0,5,506
20044.1,75.0,5,506
20054.2,75.0,5,506
20064.3,75.0,5,506
20074.4,75.0,5,506
20084.5,75.0,5,506
20094.6,75.0,5,506
20104.6,75.0,5,506
20114.7,75.0,5,506
20124.8,75.0,5,506
20134.9,75.0,5,506
20145.0,75.0,5,506
20155.1,75.0,5,506
20165.2,75.0,5,506
20175.3,75.0,5,506
20185.4,75.0,5,506
20195.5,75.0,5,506
20205.5,75.0,5,506
20215.6,75.0,5,506
20225.7,75.0,5,506
20235.8,75.0,5,501
20245.9,75.0,5,501
20256.0,75.0,5,501
20266.1,75.0,5,501
20276.2,75.0,5,501
20286.3,75.0,5,501
20296.4,75.0,5,501
20306.5,75.0,5,501
20316.5,75.0,5,501
20326.6,75.0,5,501
20336.7,75.0,5,501
20346.8,75.0,5,501
20356.9,75.0,5,501
20367.0,75.0,5,501
20377.1,75.0,5,501
20387.2,75.0,5,501
20397.2,75.0,5,501
20407.3,75.0,5,501
20417.4,75.0,5,501
20427.5,75.0,5,501
20437.6,100.0,5,496
20447.7,100.0,5,496
20457.8,100.0,5,496
20467.9,100.0,5,496
20478.0,100.0,5,496
20488.0,100.0,5,496
20498.1,100.0,5,496
20508.2,100.0,5,496
20518.3,100.0,5,496
20528.4,100.0,5,496
20538.4,100.0,5,496
20548.5,100.0,5,496
20558.6,100.0,5,496
20568.6,100.0,5,496
20578.7,100.0,5,496
20588.8,100.0,5,496
20598.9,100.0,5,496
20609.0,100.0,5,496
20619.1,100.0,5,496
20629.1,100.0,5,491
20639.2,100.0,5,491
20649.3,100.0,5,491
20659.4,100.0,5,491
20669.5,100.0,5,491
20679.6,100.0,5,491
20689.7,100.0,5,491
20699.7,100.0,5,491
20709.8,100.0,5,491
20719.9,100.0,5,491
20729.9,100.0,5,491
20740.0,100.0,5,491
20750.1,100.0,5,491
20760.2,100.0,5,491
20770.3,100.0,5,491
20780.4,100.0,5,491
20790.5,100.0,5,491
20800.6,100.0,5,491
20810.6,100.0,5,491
20820.7,100.0,5,491
20830.8,75.0,5,486
20840.8,75.0,5,486
20850.9,75.0,5,486
20861.0,75.0,5,486
20871.1,75.0,5,486
20881.2,75.0,5,486
20891.3,75.0,5,486
20901.3,75.0,5,486
20911.4,75.0,5,486
20921.5,75.0,5,486
20931.6,75.0,5,486
20941.7,75.0,5,486
20951.8,75.0,5,486
20961.9,75.0,5,486
20972.0,75.0,5,486
20982.1,75.0,5,486
20992.1,75.0,5,486
21002.2,75.0,5,486
21012.3,75.0,5,486
21022.4,75.0,5,486
21032.5,85.0,6,480
21042.6,85.0,6,480
21052.7,85.0,6,480
21062.7,85.0,6,480
21073.0,85.0,6,480
21083.1,85.0,6,480
21093.3,85.0,6,480
21103.4,85.0,6,480
21113.4,85.0,6,480
21123.5,85.0,6,480
21133.6,85.0,6,480
21143.7,85.0,6,480
21153.7,85.0,6,480
21163.8,85.0,6,480
21173.9,85.0,6,480
21184.0,85.0,6,480
21194.1,85.0,6,480
21204.1,85.0,6,480
21214.2,85.0,6,480
21224.3,85.0,6,480
21234.4,100.0,5,475
21244.5,100.0,5,475
21254.7,100.0,5,475
21264.8,100.0,5,475
21274.9,100.0,5,475
21285.0,100.0,5,475
21295.0,100.0,5,475
21305.3,100.0,5,475
21315.3,100.0,5,475
21325.4,100.0,5,475
21335.5,100.0,5,475
21345.5,100.0,5,475
21355.6,100.0,5,475
21365.7,100.0,5,475
21375.8,100.0,5,475
21385.9,100.0,5,475
21396.0,100.0,5,475
21406.1,100.0,5,475
21416.2,100.0,5,475
21426.2,100.0,5,475
21436.3,100.0,5,470
21446.4,100.0,5,470
21456.5,100.0,5,470
21466.6,100.0,5,470
21476.7,100.0,5,470
21486.8,100.0,5,470
21496.9,100.0,5,470
21507.0,100.0,5,470
21517.1,100.0,5,470
21527.2,100.0,5,470
21537.2,100.0,5,470
21547.4,100.0,5,470
21557.5,100.0,5,470
21567.6,100.0,5,470
21577.7,100.0,5,470
21587.8,100.0,5,470
21597.8,100.0,5,470
21607.9,100.0,5,470
21618.0,100.0,5,470
21628.1,100.0,5,470
21638.2,90.0,4,466
21648.3,90.0,4,466
21658.4,90.0,4,466
21668.5,90.0,4,466
21678.6,90.0,4,466
21688.7,90.0,4,466
21698.8,90.0,4,466
21708.9,90.0,4,466
21718.9,90.0,4,466
21729.0,90.0,4,466
21739.1,90.0,4,466
21749.6,90.0,4,466
21759.7,90.0,4,466
21769.7,90.0,4,466
21779.9,90.0,4,466
21790.0,90.0,4,466
21800.0,90.0,4,466
21810.2,90.0,4,466
21820.2,90.0,4,466
21830.3,80.0,3,463
21840.4,80.0,3,463
21850.5,80.0,3,463
21860.6,80.0,3,463
21870.7,80.0,3,463
